yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx
198405,150.55,7.2667,15.8867,0.8039100330,0.0983,0.1328,0.1474,0.1381,0.0214751983,0.0081916667,0.0029097963,-0.0516,-0.0483,0.0009330486,-0.0017415154,-0.053131,-0.059544
198406,153.18,7.3100,16.2000,0.7843518191,0.0987,0.1355,0.1505,0.1374,0.0012646655,0.0082250000,0.0029013540,0.0150,0.0199,0.0016757438,-0.0018792426,0.022937,0.018709
198407,150.66,7.3333,16.3200,0.7963919375,0.1012,0.1344,0.1515,0.1293,-0.0019025818,0.0084333333,0.0038572806,0.0693,0.0586,0.0008656646,-0.0013404002,-0.013765,-0.015641
198408,166.68,7.3567,16.4400,0.7254283801,0.1047,0.1287,0.1463,0.1270,-0.0031378863,0.0087250000,0.0038424592,0.0266,0.0307,0.0031268328,-0.0014445113,0.112438,0.105753
198409,166.10,7.3800,16.5600,0.7360509153,0.1037,0.1266,0.1435,0.1235,-0.0094927060,0.0086416667,0.0047846890,0.0342,0.0314,0.0009432085,-0.0014075399,-0.000064,-0.003292
198410,166.09,7.4300,16.5867,0.7356424655,0.0974,0.1263,0.1394,0.1173,-0.0135287585,0.0081166667,0.0028571429,0.0561,0.0572,0.0012918608,-0.0018743573,0.003331,0.000216
198411,163.58,7.4800,16.6133,0.7470519959,0.0861,0.1229,0.1348,0.1169,-0.0218773682,0.0071750000,0.0000000000,0.0118,0.0212,0.0010202833,-0.0016267860,-0.009841,-0.014950
198412,167.24,7.5300,16.6400,0.7330983765,0.0806,0.1213,0.1340,0.1170,-0.0271970098,0.0067166667,0.0000000000,0.0091,0.0128,0.0011900551,-0.0011276635,0.025556,0.021843
198501,179.63,7.5733,16.5567,0.6902554458,0.0776,0.1208,0.1326,0.1127,-0.0299054699,0.0064666667,0.0018993352,0.0364,0.0325,0.0016358537,-0.0015489468,0.076868,0.074737
198502,181.19,7.6167,16.4733,0.6917391609,0.0827,0.1213,0.1323,0.1209,-0.0245198119,0.0068916667,0.0047393365,-0.0493,-0.0373,0.0007453029,-0.0015429552,0.014166,0.008886
198503,180.66,7.6600,16.3900,0.7236457791,0.0852,0.1256,0.1369,0.1181,-0.0248163566,0.0071000000,0.0037735849,0.0307,0.0179,0.0008022605,-0.0018750597,-0.000636,-0.003980
198504,179.83,7.6867,16.1300,0.7286615901,0.0795,0.1223,0.1351,0.1162,-0.0224127274,0.0066250000,0.0046992481,0.0242,0.0296,0.0004598982,-0.0020781902,-0.003704,-0.005413
198505,189.55,7.7133,15.8700,0.6968929839,0.0748,0.1172,0.1315,0.1062,-0.0254818189,0.0062333333,0.0037418148,0.0896,0.0820,0.0008338607,-0.0021886417,0.062740,0.056847
198506,191.85,7.7400,15.6100,0.6864301439,0.0695,0.1094,0.1240,0.1055,-0.0266082240,0.0057916667,0.0027958993,0.0142,0.0083,0.0007415227,-0.0021959653,0.016065,0.012925
198507,190.92,7.7733,15.4833,0.6803220899,0.0708,0.1097,0.1243,0.1091,-0.0246392642,0.0059000000,0.0018587361,-0.0180,-0.0121,0.0007186333,-0.0021281896,-0.003321,-0.005235
198508,188.63,7.8067,15.3567,0.6871762580,0.0714,0.1105,0.1250,0.1068,-0.0242282772,0.0059500000,0.0018552876,0.0259,0.0260,0.0006297046,-0.0022594762,-0.006473,-0.011871
198509,182.08,7.8400,15.2300,0.6899588298,0.0710,0.1107,0.1248,0.1082,-0.0312951438,0.0059166667,0.0027777778,-0.0021,0.0071,0.0008658483,-0.0021212744,-0.033248,-0.036197
198510,189.82,7.8600,15.0233,0.6670256347,0.0716,0.1102,0.1236,0.1051,-0.0270698533,0.0059666667,0.0036934441,0.0338,0.0329,0.0009117579,-0.0019171880,0.045079,0.042653
198511,202.17,7.8800,14.8167,0.6227031580,0.0724,0.1055,0.1199,0.1011,-0.0277167179,0.0060333333,0.0027598896,0.0401,0.0370,0.0009430719,-0.0018144765,0.071887,0.066630
198512,211.28,7.9000,14.6100,0.5926926882,0.0710,0.1016,0.1158,0.0956,-0.0194660507,0.0059166667,0.0027522936,0.0541,0.0469,0.0012301010,-0.0017213560,0.048156,0.045156
198601,211.78,7.9400,14.5800,0.5835173999,0.0707,0.1005,0.1144,0.0958,-0.0191724657,0.0058916667,0.0027447392,-0.0025,0.0045,0.0019201437,-0.0018472645,0.004706,0.002962
198602,226.92,7.9800,14.5500,0.5363767217,0.0706,0.0967,0.1111,0.0841,-0.0179146238,0.0058833333,-0.0027372263,0.1145,0.0752,0.0010893091,-0.0019917179,0.076525,0.071556
198603,238.90,8.0200,14.5200,0.5196276277,0.0656,0.0900,0.1050,0.0766,-0.0164198844,0.0054666667,-0.0045745654,0.0770,0.0256,0.0013737528,-0.0019183155,0.055832,0.053320
198604,235.52,8.0467,14.5833,0.5297144587,0.0606,0.0879,0.1019,0.0782,-0.0245849347,0.0050500000,-0.0018382353,-0.0080,0.0016,0.0024589753,-0.0022293278,-0.013348,-0.015054
198605,247.35,8.0733,14.6467,0.5035407708,0.0615,0.0909,0.1029,0.0848,-0.0218717273,0.0051250000,0.0027624309,-0.0505,-0.0164,0.0013699394,-0.0022166983,0.055326,0.050804
198606,250.84,8.1000,14.7100,0.4992814574,0.0621,0.0913,0.1034,0.0790,-0.0122926002,0.0051750000,0.0055096419,0.0613,0.0218,0.0015965679,-0.0025621870,0.015744,0.013310
198607,236.12,8.1433,14.7567,0.5323014009,0.0583,0.0888,0.1016,0.0809,-0.0112853948,0.0048583333,0.0000000000,-0.0108,0.0031,0.0024158617,-0.0023567229,-0.057541,-0.059378
198608,252.93,8.1867,14.8033,0.4978033440,0.0553,0.0872,0.1018,0.0763,-0.0096763578,0.0046083333,0.0018264840,0.0499,0.0275,0.0012606214,-0.0026330017,0.074417,0.070076
198609,231.32,8.2300,14.8500,0.5346292671,0.0521,0.0889,0.1020,0.0827,-0.0051379697,0.0043416667,0.0045578851,-0.0500,-0.0114,0.0042073784,-0.0023794300,-0.083243,-0.085664
198610,243.98,8.2467,14.7267,0.5032458023,0.0518,0.0886,0.1024,0.0803,-0.0080243505,0.0043166667,0.0009074410,0.0289,0.0189,0.0009906128,-0.0022567755,0.056538,0.053813
198611,249.22,8.2633,14.6033,0.4936710845,0.0535,0.0868,0.1007,0.0779,-0.0021243618,0.0044583333,0.0009066183,0.0267,0.0233,0.0017308775,-0.0024090172,0.024876,0.019717
198612,242.17,8.2800,14.4800,0.4984308658,0.0553,0.0849,0.0997,0.0789,-0.0113750664,0.0046083333,0.0009057971,-0.0018,0.0117,0.0012623237,-0.0022403247,-0.027513,-0.030174
198701,274.08,8.3000,14.6867,0.4378973513,0.0543,0.0836,0.0972,0.0778,-0.0058399164,0.0045250000,0.0063348416,0.0161,0.0216,0.0024782853,-0.0020474996,0.135183,0.133724
198702,284.20,8.3200,14.8933,0.4249119825,0.0559,0.0838,0.0965,0.0763,-0.0045051693,0.0046583333,0.0035971223,0.0202,0.0058,0.0014122642,-0.0020419471,0.041778,0.037845
198703,291.70,8.3400,15.1000,0.4280402137,0.0559,0.0836,0.0961,0.0795,-0.0022167213,0.0046583333,0.0044802867,-0.0223,-0.0087,0.0019711020,-0.0020372883,0.026336,0.023832
198704,288.36,8.4000,14.8733,0.4314718592,0.0564,0.0885,0.1004,0.0859,0.0044934353,0.0047000000,0.0053523640,-0.0473,-0.0502,0.0041938375,-0.0017254676,-0.009045,-0.011093
198705,290.10,8.4600,14.6467,0.4304908862,0.0566,0.0933,0.1051,0.0880,0.0069414120,0.0047166667,0.0035492458,-0.0105,-0.0052,0.0024892110,-0.0016698040,0.009128,0.005199
198706,304.00,8.5200,14.4200,0.4078923974,0.0567,0.0932,0.1052,0.0877,0.0052024631,0.0047250000,0.0035366932,0.0098,0.0155,0.0010703865,-0.0017502493,0.050140,0.047654
198707,318.66,8.5667,14.9000,0.3835432162,0.0569,0.0942,0.1061,0.0907,0.0018819420,0.0047416667,0.0026431718,-0.0178,-0.0119,0.0008181618,-0.0016543335,0.049843,0.047883
198708,329.80,8.6133,15.3800,0.3704538200,0.0604,0.0967,0.1080,0.0936,0.0019975340,0.0050333333,0.0052724077,-0.0165,-0.0075,0.0017761420,-0.0016393770,0.039108,0.035441
198709,321.83,8.6600,15.8600,0.3799667216,0.0640,0.1018,0.1131,0.0992,0.0063508339,0.0053333333,0.0052447552,-0.0369,-0.0422,0.0025348271,-0.0028272050,-0.021940,-0.024079
198710,251.79,8.7100,16.4067,0.4948508425,0.0613,0.1052,0.1162,0.0926,0.0104791029,0.0051083333,0.0026086957,0.0623,0.0507,0.0709451038,-0.0029006428,-0.215795,-0.217944
198711,230.30,8.7600,16.9533,0.5380273240,0.0569,0.1001,0.1123,0.0931,0.0098998129,0.0047416667,0.0008673027,0.0037,0.0125,0.0067855095,-0.0027874932,-0.081874,-0.086541
198712,247.08,8.8100,17.5000,0.5088120155,0.0577,0.1011,0.1129,0.0920,0.0132759773,0.0048083333,0.0000000000,0.0165,0.0212,0.0068522020,-0.0027006902,0.073922,0.071025
198801,257.07,8.8567,17.8633,0.5037738354,0.0581,0.0988,0.1107,0.0852,0.0084242126,0.0048416667,0.0025996534,0.0666,0.0517,0.0091575845,-0.0024314059,0.042712,0.041086
198802,267.82,8.9033,18.2267,0.4761973721,0.0566,0.0940,0.1062,0.0854,0.0087934430,0.0047166667,0.0025929127,0.0052,0.0138,0.0019673518,-0.0024640666,0.047445,0.040574
198803,258.89,8.9500,18.5900,0.5075299538,0.0570,0.0939,0.1057,0.0901,0.0060808461,0.0047500000,0.0043103448,-0.0307,-0.0188,0.0016591879,-0.0025722006,-0.030847,-0.033368
198804,261.33,9.0433,19.6167,0.4964744899,0.0591,0.0967,0.1090,0.0929,0.0050651949,0.0049250000,0.0051502146,-0.0160,-0.0149,0.0034595789,-0.0028162559,0.010516,0.008773
198805,262.16,9.1367,20.6433,0.4967702548,0.0626,0.0990,0.1104,0.0952,0.0013484551,0.0052166667,0.0034158839,-0.0102,-0.0057,0.0025557475,-0.0026966180,0.008012,0.002882
198806,273.50,9.2300,21.6700,0.4711188723,0.0646,0.0986,0.1100,0.0917,-0.0053969738,0.0053833333,0.0042553191,0.0368,0.0379,0.0023613319,-0.0026466970,0.047676,0.045068
198807,272.02,9.3067,22.0233,0.4739915349,0.0673,0.0996,0.1111,0.0947,-0.0028221275,0.0056083333,0.0042372881,-0.0170,-0.0111,0.0019106231,-0.0028339008,-0.004458,-0.007393
198808,261.52,9.3833,22.3767,0.4966406615,0.0706,0.1011,0.1121,0.0950,-0.0062392239,0.0058833333,0.0042194093,0.0058,0.0054,0.0013903256,-0.0028375883,-0.032488,-0.037290
198809,271.91,9.4600,22.7300,0.4775404537,0.0724,0.0982,0.1090,0.0917,-0.0100014535,0.0060333333,0.0067226891,0.0345,0.0326,0.0011927511,-0.0026083753,0.042739,0.040086
198810,278.97,9.5567,23.0700,0.4695971889,0.0735,0.0951,0.1041,0.0889,-0.0104629413,0.0061250000,0.0033388982,0.0308,0.0273,0.0016315103,-0.0023128648,0.026891,0.023328
198811,273.70,9.6533,23.4100,0.4771791101,0.0776,0.0945,0.1048,0.0923,-0.0077647311,0.0064666667,0.0008319468,-0.0196,-0.0169,0.0013480010,-0.0024350420,-0.014355,-0.019770
198812,277.72,9.7500,23.7500,0.4652835740,0.0807,0.0957,0.1065,0.0918,-0.0214059739,0.0067250000,0.0016625104,0.0110,0.0039,0.0006281210,-0.0022913172,0.018553,0.015184
198901,297.47,9.8370,24.1533,0.4307694935,0.0827,0.0962,0.1065,0.0903,-0.0223611760,0.0068916667,0.0049792531,0.0203,0.0202,0.0009645843,-0.0025423857,0.072303,0.069633
198902,288.86,9.9240,24.5567,0.4467784572,0.0853,0.0964,0.1061,0.0935,-0.0248238490,0.0071083333,0.0041288192,-0.0179,-0.0129,0.0011760704,-0.0022795386,-0.025031,-0.029187
198903,294.87,10.0110,24.9600,0.4686914136,0.0882,0.0980,0.1067,0.0929,-0.0231029942,0.0073500000,0.0057565789,0.0122,0.0064,0.0012864514,-0.0023804474,0.023038,0.020440
198904,309.64,10.1300,25.0467,0.4444352572,0.0865,0.0979,0.1061,0.0918,-0.0228030925,0.0072083333,0.0065412919,0.0159,0.0213,0.0009556104,-0.0026446865,0.051707,0.049899
198905,320.52,10.2490,25.1333,0.4334415257,0.0843,0.0957,0.1046,0.0878,-0.0280376051,0.0070250000,0.0056864338,0.0401,0.0379,0.0010730567,-0.0027039558,0.041022,0.035451
198906,317.98,10.3680,25.2200,0.4405629370,0.0815,0.0910,0.1003,0.0821,-0.0239381576,0.0067916667,0.0024232633,0.0550,0.0395,0.0014295365,-0.0026943259,-0.005611,-0.007940
198907,346.08,10.4900,24.7100,0.4040350890,0.0788,0.0893,0.0987,0.0801,-0.0285265572,0.0065666667,0.0024174053,0.0238,0.0178,0.0010188229,-0.0025756293,0.090053,0.088194
198908,351.45,10.6120,24.2000,0.3927270602,0.0790,0.0896,0.0988,0.0841,-0.0248121433,0.0065833333,0.0016077170,-0.0259,-0.0163,0.0013804584,-0.0026672979,0.019853,0.015516
198909,349.15,10.7340,23.6900,0.3992097504,0.0775,0.0901,0.0991,0.0847,-0.0257366292,0.0064583333,0.0032102729,0.0019,0.0040,0.0005502051,-0.0027566186,-0.004004,-0.006616
198910,340.36,10.8410,23.4167,0.4064149288,0.0764,0.0892,0.0981,0.0810,-0.0243399904,0.0063666667,0.0048000000,0.0379,0.0276,0.0056359504,-0.0025489149,-0.023639,-0.025668
198911,345.99,10.9480,23.1433,0.3972257018,0.0769,0.0889,0.0981,0.0808,-0.0270227980,0.0064083333,0.0023885350,0.0078,0.0070,0.0008448164,-0.0026664039,0.020479,0.016641
198912,353.40,11.0550,22.8700,0.3904547436,0.0763,0.0886,0.0982,0.0816,-0.0123232693,0.0063583333,0.0015885624,-0.0006,0.0006,0.0009234427,-0.0029288342,0.022657,0.019988
199001,329.08,11.1427,22.4700,0.4149713959,0.0764,0.0899,0.0994,0.0865,-0.0137918225,0.0063666667,0.0103092784,-0.0343,-0.0191,0.0028921011,-0.0028601947,-0.067661,-0.069407
199002,331.89,11.2303,22.0700,0.4091730897,0.0774,0.0922,0.1014,0.0876,-0.0116255518,0.0064500000,0.0047095761,-0.0025,-0.0012,0.0010085723,-0.0026738677,0.013381,0.008986
199003,339.94,11.3180,21.6700,0.4713339564,0.0790,0.0937,0.1021,0.0889,-0.0102752983,0.0065833333,0.0054687500,-0.0044,-0.0011,0.0010322537,-0.0023641623,0.026588,0.024360
199004,330.80,11.4330,21.5333,0.4802842560,0.0777,0.0946,0.1030,0.0924,-0.0101328321,0.0064750000,0.0015540016,-0.0202,-0.0191,0.0009667888,-0.0023237108,-0.024504,-0.026508
199005,361.23,11.5480,21.3967,0.4435699735,0.0774,0.0947,0.1041,0.0883,-0.0019610408,0.0064500000,0.0023273856,0.0415,0.0385,0.0013614738,-0.0024314050,0.097419,0.092408
199006,358.02,11.6630,21.2600,0.4429494323,0.0773,0.0926,0.1022,0.0864,-0.0004740503,0.0064416667,0.0054179567,0.0230,0.0216,0.0013508073,-0.0025342714,-0.006754,-0.008921
199007,356.15,11.7200,21.4200,0.4392124466,0.0762,0.0924,0.1020,0.0860,0.0049183555,0.0063500000,0.0038491147,0.0107,0.0102,0.0012984370,-0.0034740157,-0.004454,-0.006508
199008,322.56,11.7770,21.5800,0.4880735629,0.0745,0.0941,0.1041,0.0920,0.0014757640,0.0062083333,0.0092024540,-0.0419,-0.0292,0.0058277873,-0.0038832506,-0.090801,-0.094897
199009,306.05,11.8340,21.7400,0.5202896660,0.0736,0.0956,0.1064,0.0914,0.0013901203,0.0061333333,0.0083586626,0.0117,0.0091,0.0019848210,-0.0032591891,-0.048959,-0.051213
199010,304.00,11.9180,21.6067,0.5224519209,0.0717,0.0953,0.1074,0.0898,-0.0004526735,0.0059750000,0.0060286360,0.0215,0.0132,0.0044927894,-0.0026211334,-0.003597,-0.006110
199011,322.22,12.0020,21.4733,0.4985056551,0.0706,0.0930,0.1062,0.0858,0.0009269071,0.0058833333,0.0022471910,0.0402,0.0285,0.0024399038,-0.0026320853,0.064561,0.059897
199012,330.22,12.0860,21.3400,0.4844968599,0.0674,0.0905,0.1043,0.0844,-0.0018297096,0.0056166667,0.0000000000,0.0187,0.0167,0.0007945965,-0.0023382328,0.027987,0.024954
199101,343.93,12.0940,21.2067,0.4663077997,0.0622,0.0904,0.1045,0.0837,0.0006480150,0.0051833333,0.0059790732,0.0130,0.0150,0.0031935916,-0.0022499869,0.045001,0.043063
199102,367.07,12.1020,21.0733,0.4427204408,0.0594,0.0883,0.1007,0.0841,0.0011784903,0.0049500000,0.0014858841,0.0030,0.0121,0.0024312988,-0.0022466856,0.071565,0.067371
199103,375.22,12.1100,20.9400,0.4571255997,0.0591,0.0893,0.1009,0.0844,0.0032619321,0.0049250000,0.0014836795,0.0038,0.0108,0.0013750580,-0.0024701057,0.024354,0.022312
199104,375.35,12.1223,20.4300,0.4612395987,0.0565,0.0886,0.0994,0.0837,0.0057411883,0.0047083333,0.0014814815,0.0140,0.0138,0.0020727894,-0.0023251798,0.002268,0.000214
199105,389.83,12.1347,19.9200,0.4399669694,0.0546,0.0886,0.0986,0.0845,0.0067992119,0.0045500000,0.0029585799,0.0000,0.0039,0.0015852060,-0.0026470033,0.042930,0.038759
199106,371.16,12.1470,19.4100,0.4582437430,0.0557,0.0901,0.0996,0.0860,0.0140828452,0.0046416667,0.0029498525,-0.0063,-0.0018,0.0011798794,-0.0023828567,-0.045357,-0.047498
199107,387.81,12.1897,18.8800,0.4403567816,0.0558,0.0900,0.0989,0.0850,0.0146776915,0.0046500000,0.0014705882,0.0157,0.0167,0.0011053405,-0.0021621899,0.046526,0.044799
199108,395.43,12.2323,18.3500,0.4376396373,0.0533,0.0875,0.0965,0.0818,0.0171769826,0.0044416667,0.0029368576,0.0340,0.0275,0.0020376667,-0.0020694528,0.023885,0.019912
199109,387.86,12.2750,17.8200,0.4415318370,0.0522,0.0861,0.0951,0.0790,0.0229924949,0.0043500000,0.0043923865,0.0303,0.0271,0.0004746900,-0.0017709068,-0.016861,-0.019061
199110,392.46,12.2510,17.2033,0.4340034538,0.0499,0.0855,0.0949,0.0791,0.0252188354,0.0041583333,0.0014577259,0.0054,0.0043,0.0011256383,-0.0021871421,0.013458,0.011899
199111,375.22,12.2270,16.5867,0.4601544903,0.0456,0.0848,0.0945,0.0789,0.0303838668,0.0038000000,0.0029112082,0.0082,0.0106,0.0020490256,-0.0014274750,-0.040214,-0.043973
199112,417.09,12.2030,15.9700,0.4203444173,0.0407,0.0831,0.0926,0.0730,0.0315376335,0.0033916667,0.0007256894,0.0581,0.0436,0.0020495219,-0.0012532164,0.114089,0.111476
199201,408.79,12.2433,16.0433,0.4132296785,0.0380,0.0820,0.0913,0.0776,0.0316641345,0.0031666667,0.0014503263,-0.0324,-0.0173,0.0008724549,-0.0012723765,-0.018348,-0.019654
199202,412.70,12.2837,16.1167,0.4076305252,0.0384,0.0829,0.0923,0.0777,0.0332828048,0.0032000000,0.0036205648,0.0051,0.0096,0.0009132361,-0.0013307521,0.012865,0.009442
199203,403.69,12.3240,16.1900,0.4021060342,0.0404,0.0835,0.0925,0.0797,0.0416266978,0.0033666667,0.0050505051,-0.0094,-0.0073,0.0004697601,-0.0012508721,-0.019470,-0.021873
199204,414.95,12.3227,16.4767,0.3873034718,0.0375,0.0833,0.0921,0.0803,0.0383921849,0.0031250000,0.0014357502,0.0016,0.0016,0.0016610518,-0.0015031952,0.028614,0.027157
199205,415.35,12.3213,16.7633,0.3829985163,0.0363,0.0828,0.0913,0.0781,0.0370798790,0.0030250000,0.0014336918,0.0243,0.0254,0.0006900329,-0.0015877929,0.004850,0.001087
199206,408.14,12.3200,17.0500,0.3920423538,0.0366,0.0822,0.0905,0.0765,0.0429348687,0.0030500000,0.0035790981,0.0200,0.0156,0.0007529192,-0.0012735065,-0.015030,-0.017545
199207,424.21,12.3450,17.3800,0.3833486997,0.0321,0.0807,0.0884,0.0726,0.0413591255,0.0026750000,0.0021398003,0.0398,0.0308,0.0008974805,-0.0013636615,0.040924,0.039465
199208,414.03,12.3700,17.7100,0.3994050369,0.0313,0.0795,0.0865,0.0725,0.0428256895,0.0026083333,0.0028469751,0.0067,0.0090,0.0003695588,-0.0014314693,-0.020615,-0.024214
199209,417.80,12.3950,18.0400,0.3976569721,0.0291,0.0792,0.0862,0.0710,0.0411334502,0.0024250000,0.0028388928,0.0185,0.0099,0.0008722118,-0.0010761546,0.011340,0.008916
199210,418.68,12.3917,18.3900,0.4032511778,0.0286,0.0799,0.0884,0.0741,0.0409715260,0.0023833333,0.0035385704,-0.0198,-0.0156,0.0009441488,-0.0009021119,0.004796,0.003455
199211,431.35,12.3883,18.7400,0.3936264585,0.0313,0.0810,0.0896,0.0748,0.0378698197,0.0026083333,0.0014104372,0.0010,0.0069,0.0005080996,-0.0008360582,0.033794,0.030069
199212,435.71,12.3850,19.0900,0.3941096142,0.0322,0.0798,0.0881,0.0726,0.0387134862,0.0026833333,-0.0007042254,0.0246,0.0228,0.0004715400,-0.0011115236,0.013380,0.011197
199301,438.78,12.4163,19.3400,0.3930481045,0.0300,0.0791,0.0867,0.0725,0.0416390975,0.0025000000,0.0049330514,0.0280,0.0250,0.0003488457,-0.0015522385,0.007282,0.005964
199302,443.38,12.4477,19.5900,0.3859601969,0.0293,0.0771,0.0839,0.0698,0.0406153603,0.0024416667,0.0035063114,0.0354,0.0256,0.0011468722,-0.0014793405,0.013526,0.010361
199303,451.67,12.4790,19.8400,0.3336135264,0.0295,0.0758,0.0815,0.0702,0.0369950233,0.0024583333,0.0034940601,0.0021,0.0025,0.0010047233,-0.0016690258,0.021202,0.018578
199304,440.19,12.4937,19.6700,0.3343498060,0.0287,0.0746,0.0814,0.0701,0.0396996272,0.0023916667,0.0027855153,0.0072,0.0052,0.0010047977,-0.0014462842,-0.024519,-0.025780
199305,450.19,12.5083,19.5000,0.3248824215,0.0296,0.0743,0.0821,0.0701,0.0401433190,0.0024666667,0.0013888889,0.0047,0.0020,0.0008173038,-0.0016500074,0.026259,0.022549
199306,450.53,12.5230,19.3300,0.3259312476,0.0307,0.0733,0.0807,0.0668,0.0410472372,0.0025583333,0.0013869626,0.0449,0.0293,0.0005738167,-0.0017479702,0.003466,0.001095
199307,448.13,12.5217,19.6900,0.3237770308,0.0304,0.0717,0.0793,0.0656,0.0408994108,0.0025333333,0.0000000000,0.0191,0.0100,0.0006089618,-0.0013904710,-0.004593,-0.005909
199308,463.56,12.5203,20.0500,0.3138649833,0.0302,0.0685,0.0760,0.0623,0.0401653181,0.0025166667,0.0027700831,0.0434,0.0287,0.0002815775,-0.0012521643,0.037431,0.033957
199309,458.93,12.5190,20.4100,0.3223518215,0.0295,0.0666,0.0734,0.0627,0.0417461624,0.0024583333,0.0020718232,0.0005,0.0043,0.0004706646,-0.0011537305,-0.007582,-0.009842
199310,467.83,12.5383,20.9033,0.3113628329,0.0302,0.0667,0.0731,0.0623,0.0403797078,0.0025166667,0.0041350793,0.0096,0.0051,0.0003142048,-0.0010548299,0.019884,0.018590
199311,461.79,12.5577,21.3967,0.3110794108,0.0310,0.0693,0.0766,0.0651,0.0438520261,0.0025833333,0.0006863418,-0.0259,-0.0188,0.0005763280,-0.0010516947,-0.008655,-0.012084
199312,466.45,12.5770,21.8900,0.3052672229,0.0306,0.0693,0.0769,0.0654,0.0457447016,0.0025500000,0.0000000000,0.0020,0.0067,0.0002696863,-0.0010124970,0.012646,0.010617
199401,481.61,12.6203,22.1633,0.2880585672,0.0298,0.0692,0.0765,0.0637,0.0436867215,0.0024833333,0.0027434842,0.0257,0.0202,0.0004234858,-0.0009760773,0.033429,0.031954
199402,467.14,12.6637,22.4367,0.2990588209,0.0325,0.0708,0.0776,0.0682,0.0450584711,0.0027083333,0.0034199726,-0.0450,-0.0286,0.0010260883,-0.0011355039,-0.027161,-0.030121
199403,445.77,12.7070,22.7100,0.3074838051,0.0350,0.0748,0.0813,0.0725,0.0419136770,0.0029166667,0.0034083163,-0.0395,-0.0383,0.0008921309,-0.0010998390,-0.043456,-0.045728
199404,450.91,12.7497,23.5400,0.3036647862,0.0368,0.0788,0.0852,0.0745,0.0398610851,0.0030666667,0.0013586957,-0.0150,-0.0097,0.0013736767,-0.0009516278,0.012817,0.011477
199405,456.51,12.7923,24.3700,0.2974694757,0.0414,0.0799,0.0862,0.0759,0.0396562640,0.0034500000,0.0006784261,-0.0082,-0.0062,0.0007504982,-0.0010085097,0.016309,0.012559
199406,444.27,12.8350,25.2000,0.3084170767,0.0414,0.0797,0.0865,0.0774,0.0340096727,0.0034500000,0.0033898305,-0.0100,-0.0081,0.0007971036,-0.0009657219,-0.024762,-0.027113
199407,458.25,12.8643,25.9100,0.2969853808,0.0433,0.0811,0.0880,0.0746,0.0312203871,0.0036083333,0.0027027027,0.0363,0.0309,0.0003272701,-0.0006430939,0.032714,0.031381
199408,475.50,12.8937,26.6200,0.2856838193,0.0448,0.0807,0.0874,0.0761,0.0287146194,0.0037333333,0.0040431267,-0.0086,-0.0031,0.0005603787,-0.0009749581,0.041341,0.037990
199409,462.71,12.9230,27.3300,0.2909046586,0.0462,0.0834,0.0898,0.0800,0.0290126522,0.0038500000,0.0026845638,-0.0331,-0.0265,0.0008018755,-0.0008392978,-0.023940,-0.026238
199410,472.35,13.0053,28.4200,0.2860712737,0.0495,0.0857,0.0920,0.0809,0.0260088517,0.0041250000,0.0006693440,-0.0025,-0.0050,0.0011584215,-0.0007717289,0.022619,0.021043
199411,453.69,13.0877,29.5100,0.2989926143,0.0529,0.0868,0.0932,0.0808,0.0229240678,0.0044083333,0.0013377926,0.0066,0.0018,0.0008363828,-0.0005588157,-0.036248,-0.039423
199412,459.27,13.1700,30.6000,0.2915683000,0.0560,0.0846,0.0910,0.0799,0.0165956094,0.0046666667,0.0000000000,0.0161,0.0157,0.0007049267,-0.0005760069,0.014955,0.012419
199501,470.42,13.1700,31.2500,0.2908537344,0.0571,0.0846,0.0908,0.0780,0.0150936766,0.0047583333,0.0040080160,0.0273,0.0256,0.0002893889,-0.0007797873,0.026000,0.024348
199502,487.39,13.1700,31.9000,0.2787300356,0.0577,0.0826,0.0885,0.0758,0.0145323460,0.0048083333,0.0039920160,0.0287,0.0289,0.0004724322,-0.0007155156,0.039228,0.036328
